Date,Temperature,Humidity
2023-03-30,22.198108742135567,51.51965541208124
2023-03-31,24.319790584587434,47.541398812148955
2023-04-01,23.522990562567106,42.01777289146963
2023-04-02,25.30165786139707,47.604951896490405
2023-04-03,21.995746274790463,44.186265274011504
2023-04-04,22.779964412800876,59.67879819385216
2023-04-05,22.686459800591738,50.59496263942407
2023-04-06,20.578984265725328,49.453130372745456
2023-04-07,24.13354292309316,55.64070457712554
2023-04-08,24.09865077041496,45.598380823230464
2023-04-09,23.621954145539668,47.385009403830466
2023-04-10,23.177688620527086,51.571876491409554
2023-04-11,20.851205207467004,56.38753787156559
2023-04-12,22.875687500777378,53.76428805059022
2023-04-13,23.0665277203709,52.50965051173758
2023-04-14,22.182327477151276,51.67076743701158
2023-04-15,23.499182012922425,53.29350391059839
2023-04-16,24.664672233234924,52.31272686445287
2023-04-17,27.66370457304397,46.16673042777403
2023-04-18,24.275195320723107,51.559109053039684
2023-04-19,24.47579158090134,45.97238239726913
2023-04-20,23.846393759613786,51.758342680573406
2023-04-21,20.192281147666982,48.96178598357915
2023-04-22,24.011276518856565,64.07402090419166
2023-04-23,24.21918759525494,51.18971926870246
2023-04-24,29.05957603066787,44.38006297493919
2023-04-25,23.782675742573105,50.74242051698229
2023-04-26,24.804738971596898,54.02216713179698
2023-04-27,24.16640762375482,59.80423596057523
2023-04-28,21.932601739537603,48.502187973189066
2023-04-29,26.589669385584465,43.54933468665742
2023-04-30,25.84189456952598,55.55767496266219
2023-05-01,25.954035468180674,44.58250241365356
2023-05-02,22.58707757419221,49.316715386304786
2023-05-03,27.245259373370573,50.22137735421581
2023-05-04,21.669723770835322,51.1732901646891
2023-05-05,25.680831626219476,54.97924775178285
2023-05-06,28.92165615069251,48.12721240037658
2023-05-07,22.593235149407484,50.188686130982234
2023-05-08,23.475210204008352,51.49791936618287
2023-05-09,24.84054074361366,52.32918974130204
2023-05-10,23.66765306677209,52.08225465831145
2023-05-11,21.60657741138037,53.78505642491796
2023-05-12,24.878263185120247,55.836123718764156
2023-05-13,22.64969536103601,53.59198515308966
2023-05-14,25.754585322178563,53.908620304065536
2023-05-15,23.001581313721132,43.741444596818326
2023-05-16,27.97325909275732,51.915556227763915
2023-05-17,23.33977490920713,54.07380225575476
2023-05-18,24.294979915605524,55.332806679975896
2023-05-19,26.598888613221238,48.23817236010361
2023-05-20,22.54280608675304,48.416544639023975
2023-05-21,25.49206397599362,48.85304160263105
2023-05-22,27.683967384902978,54.41740755288475
2023-05-23,21.887181096538026,56.916525436703914
2023-05-24,25.503808430223117,49.7215906941036
2023-05-25,25.68662644676651,56.31046275261725
2023-05-26,26.76275328502398,52.39979899535506
2023-05-27,22.757378882521312,51.172708565658404
2023-05-28,22.62246546309633,50.74894246703753
2023-05-29,26.339285371293748,55.55063519241479
2023-05-30,25.921319847821408,53.45717072120946
2023-05-31,25.860208719604703,63.220100484022105
2023-06-01,26.083915758567368,47.591530206066075
2023-06-02,24.062689568102556,54.45483029942309
2023-06-03,25.91888897730618,49.229973327654655
2023-06-04,26.07209155145378,47.541188174767704
2023-06-05,24.0887307920352,51.84492022951057
2023-06-06,29.280391227288888,52.5976391151624
2023-06-07,26.527837730850305,66.51335322190408
2023-06-08,23.228815240322383,51.01335294834222
2023-06-09,26.955700015055598,46.29477273788804
2023-06-10,23.724319794572903,53.322292036532836
2023-06-11,27.278862011892105,41.59559795715007
2023-06-12,28.052812523049326,51.52056148670658
2023-06-13,24.12510374046689,52.072006552106785
2023-06-14,27.723985660723496,55.97640420942835
2023-06-15,26.65347785668708,56.883023036271766
2023-06-16,27.502636062654826,49.508560456653804
2023-06-17,29.682618152034006,51.28482243508334
2023-06-18,25.42868866910938,48.218759434633085
2023-06-19,24.442341124428598,46.42050894302767
2023-06-20,24.201048552067757,53.62174072087054
2023-06-21,24.378635775419987,45.71577109308468
2023-06-22,25.88614640733049,50.02198317826806
2023-06-23,26.752661375509476,47.130653487493795
2023-06-24,26.65366031651833,54.86633151303395
2023-06-25,27.784479774759113,61.136444989249114
2023-06-26,26.185864461933544,45.632720035071245
2023-06-27,29.09658865369934,42.88691946378937
2023-06-28,25.689778652131704,51.53891578200062
2023-06-29,31.688914048576525,52.253163848650225
2023-06-30,27.52930496609175,53.27928232083377
2023-07-01,24.59296045333955,49.965680315662325
2023-07-02,24.194706189446425,51.20536961770735
2023-07-03,27.330561543852962,54.057387428452195
2023-07-04,25.947726164810387,57.43324507559102
2023-07-05,27.851596827222284,42.46708789897335
2023-07-06,27.398923861717346,50.40886152415216
2023-07-07,26.335551820518962,53.333815417362246
2023-07-08,24.81629109376714,47.68608934169943
2023-07-09,23.508760407800928,60.94300205867093
2023-07-10,25.67390831720942,49.12127408108449
2023-07-11,28.308125806089684,52.103015106316555
2023-07-12,27.05181193008477,55.10072949093065
2023-07-13,24.16034893475146,49.37532086391998
2023-07-14,27.026295819224398,43.109990635656956
2023-07-15,27.478581227692548,50.210679502173654
2023-07-16,24.96814872363275,57.512236303678435
2023-07-17,27.07113516589059,50.69162433259002
2023-07-18,26.907827583459135,48.154979886949214
2023-07-19,24.533098183882558,57.02654878490729
2023-07-20,27.56214518080496,50.75533444610973
2023-07-21,27.995573849554695,49.86941082284328
2023-07-22,29.067443885965194,53.17848601077088
2023-07-23,29.036183983898354,56.295931918948
2023-07-24,24.200381114271774,64.36170840560253
2023-07-25,25.107110844983243,56.600265659742426
2023-07-26,28.039773253661153,58.27421375718405
2023-07-27,28.064116752245674,49.95609609430167
2023-07-28,28.09338230931912,47.36748401464274
2023-07-29,34.79539157919426,52.819362970223686
2023-07-30,28.258250476552494,53.054421629690665
2023-07-31,29.414040411556996,47.136858262799024
2023-08-01,29.077250777043464,51.66378325273459
2023-08-02,28.498265939888793,54.547661791425895
2023-08-03,26.591078830552032,54.36384251808021
2023-08-04,28.765586967141246,55.09410038139763
2023-08-05,25.727926257058925,54.038254079822046
2023-08-06,26.82576421764679,50.05914012256316
2023-08-07,26.35439529830107,50.03541688261896
2023-08-08,27.514487487706056,46.620883162169356
2023-08-09,32.0055686451789,61.550218955924294
2023-08-10,23.667128554739822,52.70428259490302
2023-08-11,28.799481512716476,51.52343584105572
2023-08-12,24.226725985840933,48.01439432998009
2023-08-13,26.53338463886012,67.34728106776171
2023-08-14,29.68013389582219,47.312971348341996
2023-08-15,27.65567040553185,50.54597490210474
2023-08-16,25.396391457232614,54.77998473258778
2023-08-17,26.14593686843185,55.71243433435116
2023-08-18,28.960295336132003,57.51158160284443
2023-08-19,26.16481405446117,61.77049848673481
2023-08-20,28.08280355742229,55.273761579731776
2023-08-21,27.765260353108637,47.473319324091904
2023-08-22,26.395037163307908,51.47923032042031
2023-08-23,32.01013776961199,54.31358296506911
2023-08-24,29.01398957386599,63.125998934735726
2023-08-25,23.719658160174873,45.8062713620092
2023-08-26,28.166533295011035,58.818593643489976
2023-08-27,26.493622258940665,53.7156775988417
2023-08-28,29.54552123697498,57.01563526583099
2023-08-29,26.27896099177894,52.326867984334115
2023-08-30,27.657765677370953,48.63501946850943
2023-08-31,28.920337069956236,56.61186957622626
2023-09-01,29.664884383282267,56.13996581804537
2023-09-02,25.555679867858334,57.7383823926146
2023-09-03,27.310055775825777,52.82184308151906
2023-09-04,27.05183974527057,49.89950658451818
2023-09-05,26.717630254726956,45.114913852139054
2023-09-06,31.577641464183163,57.01592891287426
2023-09-07,28.879026261643855,55.04870528355285
2023-09-08,25.569510062023557,48.11052149598076
2023-09-09,29.94910195479311,50.25672450828914
2023-09-10,32.379675189500084,50.62593839080036
2023-09-11,30.22216238359295,45.554931163671675
2023-09-12,25.14024501889083,48.891543446870685
2023-09-13,27.232153605383694,47.32088692162763
2023-09-14,30.755964254186047,50.9377080277163
2023-09-15,26.828206327678995,49.316661019140724
2023-09-16,29.152470212409888,44.8851503087456
2023-09-17,29.835268051630496,63.14313338351826
2023-09-18,26.453189780750694,59.30287405547226
2023-09-19,28.20893268210106,49.15504225132921
2023-09-20,21.86626297796847,54.42219602675348
2023-09-21,26.320717936949016,55.15734484022867
2023-09-22,27.884933481723856,59.035359612956256
2023-09-23,25.91496069629911,48.996796691457064
2023-09-24,31.69568736377727,58.56022770553511
2023-09-25,25.590799826485156,50.37001963826913
2023-09-26,27.591091278857064,46.44006686269903
2023-09-27,28.752638634273357,56.74987469277664
2023-09-28,31.393560558854855,59.59277725589301
2023-09-29,25.65902517063875,66.08830340654148
2023-09-30,30.876691180238854,47.15988571981585
2023-10-01,28.590322432682942,56.66284401818827
2023-10-02,26.62620979790189,51.12895290096565
2023-10-03,29.532682717105597,57.104446117953565
2023-10-04,29.025721433858862,45.84487811157479
2023-10-05,27.44617189614333,46.893130087507124
2023-10-06,28.80509049161471,49.33723768330907
2023-10-07,27.91361659406615,53.621044534625554
2023-10-08,28.92991247273663,50.03041009399697
2023-10-09,30.04564938907389,56.54065981930616
2023-10-10,31.91180793029637,58.38941235624154
2023-10-11,26.282405297088054,56.26235756819979
2023-10-12,33.042240519905356,61.36791802888199
2023-10-13,24.89001086863704,55.362602257948446
2023-10-14,28.50850393983554,47.208454090590976
2023-10-15,30.00647091591095,60.11926793329727
2023-10-16,29.409457069713746,50.28603104288219
2023-10-17,27.619585333412463,57.873310647070525
2023-10-18,28.466124869686954,61.199274172135844
2023-10-19,27.913626209791428,55.62340703741301
2023-10-20,27.738030739905387,45.86851570685041
2023-10-21,30.632969844914168,48.76757056451153
2023-10-22,29.664675000493066,59.98165413244318
2023-10-23,27.581575956369985,52.53159748856075
2023-10-24,30.783218518557845,53.78433636940786
2023-10-25,29.61511369636337,57.189827154101614
2023-10-26,30.642606810788763,56.88653430457072
2023-10-27,30.29237997432321,54.80811246105121
2023-10-28,27.391243553966763,52.37994337395187
2023-10-29,27.94485411965302,51.869093200340735
2023-10-30,30.575657146191308,57.731058064604845
2023-10-31,30.317535088964476,56.21851835514629
2023-11-01,29.07058665500585,52.173255653344874
2023-11-02,29.36251033533994,58.87938031558486
2023-11-03,31.698521307148948,52.83268934944406
2023-11-04,27.975254687766693,49.228568251051506
2023-11-05,30.267667964464533,49.70102279200097
2023-11-06,28.78403320641731,48.61114717807308
2023-11-07,28.767870773974916,52.151754202303586
2023-11-08,31.415470702898133,59.69135639872481
2023-11-09,30.88330245597129,49.50616756320097
2023-11-10,30.873910522735375,54.482908418048346
2023-11-11,31.87213888640568,50.26594665656756
2023-11-12,29.31734730217542,52.256689521225894
2023-11-13,30.653272032460716,46.01684752579788
2023-11-14,28.682726972365792,52.47315875761812
2023-11-15,29.965355313383416,52.61609672600372
2023-11-16,29.07036615402841,56.294814415344014
2023-11-17,29.53814118482481,54.71850762479005
2023-11-18,30.54782744360827,47.61884803515614
2023-11-19,27.734303119972058,59.04048266458144
2023-11-20,33.56861689920561,54.67966655809813
2023-11-21,27.384772027698006,54.62875592895446
2023-11-22,26.98126040512456,53.599490581096966
2023-11-23,31.738556432415052,51.0652060813114
2023-11-24,31.018223162242514,54.75157289572327
2023-11-25,30.69556635288876,56.04904811219593
2023-11-26,30.71631236063342,44.94514901342008
2023-11-27,29.44728792378031,50.99432156918546
2023-11-28,27.68929818502915,52.421865884138064
2023-11-29,29.647306663095556,54.985905385785465
2023-11-30,28.153129733512177,59.68003559561935
2023-12-01,31.469313057181107,49.86318123592261
2023-12-02,29.236443919913278,51.240457298883086
2023-12-03,27.890913877373325,51.175953631986744
2023-12-04,28.910350509794693,49.739320262312816
2023-12-05,30.390063198457373,52.01933608759577
2023-12-06,28.44769329825946,57.617566283610316
2023-12-07,27.941507588277783,48.502640545190204
2023-12-08,30.083992485881385,55.91912900173254
2023-12-09,30.097084444845102,45.27876099338422
2023-12-10,28.60366159809812,50.9897733404126
2023-12-11,28.68573124248061,52.157184010560655
2023-12-12,30.102030746099263,62.18707202351804
2023-12-13,26.75174817491787,52.44688118929447
2023-12-14,26.842838122569972,42.82277025542168
2023-12-15,28.230588729081372,43.84261380234426
2023-12-16,29.250156917201167,54.01525273571459
2023-12-17,30.308302813512064,56.92198125277167
2023-12-18,32.64649885639226,55.73840408361693
2023-12-19,31.420266555351656,54.70694874742295
2023-12-20,29.39409315150401,59.68834517977783
2023-12-21,29.68482258585078,51.18701556305939
2023-12-22,27.72654282402484,58.36742437196344
2023-12-23,29.70318347002138,45.74067249245003
2023-12-24,29.171362167542615,49.38385842954839
2023-12-25,30.402447663685436,44.88121659753106
2023-12-26,28.11074102932991,52.5499982986345
2023-12-27,30.81194947766277,53.70069514799046
2023-12-28,32.846648852747705,54.51026028119903
2023-12-29,29.571426239678534,54.2568962746691
2023-12-30,30.600006312375992,49.31741460193902
2023-12-31,31.18436789634975,53.01165378662516
2024-01-01,29.0089966204766,46.4832763767755
2024-01-02,30.266840681150825,60.7942812166462
2024-01-03,29.85091907170929,52.46760745955019
2024-01-04,30.02802531855091,51.54888352571722
2024-01-05,28.2934526050858,61.94556682601666
2024-01-06,29.89515167602582,47.79715829716004
2024-01-07,30.848647073398546,48.387955846549715
2024-01-08,32.761316785897144,48.54226486746766
2024-01-09,31.78381012717947,53.69145923447602
2024-01-10,34.17773203133263,56.1963984713115
2024-01-11,28.342630281722467,57.74401632593599
2024-01-12,31.627784537303178,66.91298867036554
2024-01-13,30.255504614158276,42.81319729816016
2024-01-14,34.27396320967334,57.111359343359496
2024-01-15,28.283156836099945,51.28932465948267
2024-01-16,28.2255650323161,51.15017215243464
2024-01-17,28.711337907232693,50.99063183413004
2024-01-18,25.667305329802694,49.55286285808773
2024-01-19,28.868419343506982,62.52652823446455
2024-01-20,28.406355631642384,58.32255761297591
2024-01-21,30.22995898831431,54.23419180900354
2024-01-22,30.617092655561162,60.88040559368899
2024-01-23,33.69019043642558,46.569770851564336
2024-01-24,31.84282319301213,47.485952755181295
2024-01-25,28.79215360994685,43.256676326982266
2024-01-26,28.15297557252789,50.65645266133699
2024-01-27,30.937345786858366,54.96900212305381
2024-01-28,27.31660204045044,54.68176021621403
2024-01-29,33.623405428242336,54.92110838435271
2024-01-30,32.32264596279634,47.12601979790182
2024-01-31,29.028550578138947,58.20395636852527
2024-02-01,26.543627276746026,55.39317248345008
2024-02-02,32.68049378484803,57.86713202766224
2024-02-03,29.746380256051978,44.74484890860411
2024-02-04,32.453661650451274,55.77288667194595
2024-02-05,26.791600922242957,48.28335212215606
2024-02-06,28.78399150612182,52.24228132252956
2024-02-07,29.995372330041395,56.90741461930743
2024-02-08,30.08084753261382,54.69772393325006
2024-02-09,29.088614824052897,49.9911949718032
2024-02-10,31.23616303464409,54.286872771283406
2024-02-11,27.85679767071441,46.604415642954365
2024-02-12,29.708712853162012,60.01998749501256
2024-02-13,30.235354294169465,53.24876174048321
2024-02-14,31.024789801862042,59.87443586650749
2024-02-15,31.42014887204117,51.65550496073885
2024-02-16,27.74849977910931,51.67673360796598
2024-02-17,26.93027832074195,50.48010263262213
2024-02-18,32.554440847669596,58.68830206153434
2024-02-19,30.664153603468286,50.76664523471358
2024-02-20,28.502848709776885,57.543119542504485
2024-02-21,33.1022797608489,52.41419445186894
2024-02-22,30.23133692664647,44.45292666135924
2024-02-23,32.358451695619884,51.48743216357587
2024-02-24,30.134621782771532,48.44969335392052
2024-02-25,34.12066598907646,54.520952509528755
2024-02-26,33.50929497635804,48.40557718107619
2024-02-27,29.49998598738782,58.99364079526988
2024-02-28,31.940215029782607,53.9145078472377
2024-02-29,31.286841733185202,53.488001418888594
2024-03-01,32.73222753181406,57.66150867316314
2024-03-02,28.063849970918135,59.20762155567572
2024-03-03,31.36439019802026,54.29360429888734
2024-03-04,32.107584568325414,50.544079965811314
2024-03-05,26.47156289110235,45.53618898439271
2024-03-06,27.620689084740153,50.981716039112584
2024-03-07,25.906764003575983,51.331803470865424
2024-03-08,29.44429497025236,54.95902393208332
2024-03-09,31.415931491937478,52.70384627054282
2024-03-10,32.983157519056505,57.87506155476701
2024-03-11,30.12408753771137,51.3762683288473
2024-03-12,33.23044179370104,54.16173877746618
2024-03-13,27.210178713701957,60.37261365368732
2024-03-14,26.56064592110484,56.16750619667174
2024-03-15,29.853202856054416,54.163867934828154
2024-03-16,30.729174934361733,51.45998074128519
2024-03-17,29.8922586978015,51.3091650307066
2024-03-18,25.819226574569342,50.2278465329652
2024-03-19,29.772191749730453,51.78144093704839
2024-03-20,27.337672407607666,58.270338577567244
2024-03-21,31.28199466621155,53.38807375994149
2024-03-22,30.671742857081075,47.754127081937106
2024-03-23,28.054542283309324,63.34928775185434
2024-03-24,28.902182267456045,56.11368761083341
2024-03-25,27.80696212196189,47.48453649768224
2024-03-26,29.7953629166123,52.31537215170134
2024-03-27,31.826196645758394,55.084383398330786
2024-03-28,27.93950982223592,63.058218021874374
2024-03-29,30.91396394302748,48.99997267667804
2024-03-30,28.84012383164877,59.4259872853748
2024-03-31,28.309520793973718,61.54843581895018
2024-04-01,29.67569243878418,51.41292339609422
2024-04-02,27.81361460252711,53.17378927362593
2024-04-03,28.771006194208482,49.384944753977805
2024-04-04,27.47661412851136,53.55429005238452
2024-04-05,33.79574492393897,54.39372176477322
2024-04-06,29.93060622847507,57.87996858528915
2024-04-07,28.45427238535199,60.03765395616446
2024-04-08,30.27518740035633,50.851245300225294
2024-04-09,29.61593565015907,44.76006030903526
2024-04-10,29.3918768085768,54.495392693833466
2024-04-11,31.055233849619118,56.074206122166
2024-04-12,31.334860593627116,55.85847968393945
2024-04-13,28.751647984734113,52.9828686414524
2024-04-14,28.653679389807174,55.24480984048533
2024-04-15,29.247738656933205,62.203058646356666
2024-04-16,25.1863865971659,56.53926148086106
2024-04-17,26.75209448114381,52.76847528145579
2024-04-18,32.5083337330588,52.139025800514766
2024-04-19,33.05649024372538,53.79542125654674
2024-04-20,29.260313496262516,62.83302166294793
2024-04-21,30.903191516388116,53.7374277356288
2024-04-22,30.36413128863592,54.55953958159973
2024-04-23,35.89080748019561,52.25149403300217
2024-04-24,31.963472186416915,60.1624997921554
2024-04-25,29.45962542140505,64.47126090114307
2024-04-26,27.795379830536355,56.929601973880075
2024-04-27,26.484430173104066,55.09483379358673
2024-04-28,30.094974311668746,54.86928640909068
2024-04-29,28.16593203199591,42.76821166065143
2024-04-30,26.824574976154953,58.41984365253008
2024-05-01,28.36624802560357,55.369235475327926
2024-05-02,27.48647184930227,56.84439802335102
2024-05-03,33.013887992526925,51.149631457710285
2024-05-04,31.39278404719459,52.788882947821996
2024-05-05,29.603322150242974,52.66023780456994
2024-05-06,32.56878184445348,59.82764275511963
2024-05-07,29.753119697477185,52.82986417637676
2024-05-08,27.86516772618225,65.14107064541548
2024-05-09,32.62320101256056,56.88615693030839
2024-05-10,30.64385351041412,48.35747743475841
2024-05-11,27.48048567050799,54.09717524155198
2024-05-12,29.163109327387513,51.48551711829799
2024-05-13,27.781223188573495,43.77593642425393
2024-05-14,26.755397713643063,62.749129516204114
2024-05-15,31.36175438227714,58.27138354221451
2024-05-16,33.31649947610727,57.42557338466936
2024-05-17,26.688662918612817,55.59039098487934
2024-05-18,30.599733542587153,47.857090628037106
2024-05-19,28.160372236445514,52.352868437701986
2024-05-20,28.475134387743687,58.98360352538184
2024-05-21,28.2521907369652,49.522314846866394
2024-05-22,27.696456302234495,42.123253563698995
2024-05-23,29.508806357919337,53.650225036792875
2024-05-24,27.737054314135698,54.0805919947788
2024-05-25,29.926926010048852,55.47079127177887
2024-05-26,29.272460501736347,58.43913154492328
2024-05-27,28.8818317255694,57.988101216486314
2024-05-28,27.53125851821162,56.09742467753344
2024-05-29,28.179368318170642,60.784705733595985
2024-05-30,30.83008587357546,47.21564265486249
2024-05-31,30.30739773886439,57.33681299924558
2024-06-01,27.336580510140017,57.94997769207285
2024-06-02,29.476351138382768,48.62282595274563
2024-06-03,30.766324392834974,47.309605385544316
2024-06-04,25.91047149418528,51.09753835945252
2024-06-05,30.32160284615634,51.52280183839987
2024-06-06,27.89510404783704,58.600835903305274
2024-06-07,30.34688691320997,51.764243657417765
2024-06-08,27.664378387658875,50.55836340959602
2024-06-09,25.566208948884107,51.785075157685235
2024-06-10,25.90583426084658,60.43951274728402
2024-06-11,29.241904767302408,54.91464455931675
2024-06-12,29.649865581644665,53.95621852768925
2024-06-13,27.30634321680738,54.305461464885475
2024-06-14,30.376587677560714,61.318775251761444
2024-06-15,25.760659554058492,51.11556886781187
2024-06-16,28.935707848757747,61.441892156522954
2024-06-17,26.629873887950065,55.91972465924752
2024-06-18,27.732144214194033,54.06800796112634
2024-06-19,29.114395444419326,67.37743829249976
2024-06-20,27.282424803462078,49.59753849323398
2024-06-21,28.217665870483025,53.1100764736696
2024-06-22,30.982760229187313,48.71908757734176
2024-06-23,27.799660986481488,59.64626128257443
2024-06-24,30.60797176524485,63.3325728928486
2024-06-25,26.660189587877316,63.23888804735999
2024-06-26,29.962100591072577,61.01163292614362
2024-06-27,31.76839183986212,53.906370929316296
2024-06-28,23.924601631933896,53.07082156020599
2024-06-29,27.256610072106664,46.54369981988684
2024-06-30,29.986928954156586,65.08140763237273
2024-07-01,28.40895246080704,57.24939064497483
2024-07-02,29.539468181329184,52.44714503576915
2024-07-03,27.571214185472847,61.54961230369983
2024-07-04,28.93424743659928,50.04787255122278
2024-07-05,28.431472129630777,56.947141545044325
2024-07-06,31.0600251578609,54.05319088927244
2024-07-07,29.214813111754733,58.11199638024467
2024-07-08,29.362563359281822,54.602986023979646
2024-07-09,27.84486719687701,47.66842620819784
2024-07-10,27.674548525378352,55.30312836174706
2024-07-11,27.765661460848168,60.17171691943493
2024-07-12,29.4005762726711,54.7834327558836
2024-07-13,27.750474737809142,58.80717781824111
2024-07-14,29.15264295827161,49.70601104392371
2024-07-15,32.704422495415564,54.8043795918055
2024-07-16,30.276276344106638,51.81512517963848
2024-07-17,27.862264576083785,58.67454435099777
2024-07-18,30.896903132291328,55.099029443240894
2024-07-19,27.65836741586335,58.39384026892933
2024-07-20,24.378191475641227,60.38389303520178
2024-07-21,26.418070103861606,58.405271547225944
2024-07-22,24.672341146123774,56.31457734872115
2024-07-23,27.690460654227092,49.959699117341785
2024-07-24,28.409767677054617,54.938573805004324
2024-07-25,31.705129794096628,52.28876500147367
2024-07-26,28.985315416415407,53.23557857519733
2024-07-27,27.87234665473498,53.084877635459904
2024-07-28,29.948327759648244,50.05953921869303
2024-07-29,23.846097004675283,45.17406151299911
2024-07-30,28.718330205493206,51.62159523573606
2024-07-31,29.767447687175714,55.930732398509946
2024-08-01,25.24704406554107,48.22444320643996
2024-08-02,30.470107254482254,55.045201534361546
2024-08-03,28.837858254647426,64.46956300648405
2024-08-04,27.308439853077726,60.08490279957637
2024-08-05,29.38261393460085,63.18869530392266
2024-08-06,32.63635503209722,56.927963465964574
2024-08-07,28.436505847240596,60.811178098745856
2024-08-08,28.5469037524747,51.355078805273365
2024-08-09,27.109315562871327,51.754443159539875
2024-08-10,26.305809263266884,41.281654056390224
2024-08-11,29.64351645415885,60.90926159745736
2024-08-12,26.247910488836418,62.68130180680298
2024-08-13,28.080330759081015,52.21491189446201
2024-08-14,26.958890684807873,53.712124328690706
2024-08-15,28.849060000142558,51.213625550829754
2024-08-16,28.535207134658986,56.89722564775323
2024-08-17,29.91963352326287,60.6096108939801
2024-08-18,26.801080014619732,46.27204707491607
2024-08-19,27.257810919524076,57.0340268680906
2024-08-20,25.816370471387543,53.60437111468288
2024-08-21,26.861537967137576,55.555566173692156
2024-08-22,28.480841867221507,57.28439693952991
2024-08-23,29.216224657343584,54.04921592605174
2024-08-24,25.833813808834368,54.473063508039196
2024-08-25,29.393144163446912,53.92236005397854
2024-08-26,30.340887084046397,59.84402347424392
2024-08-27,28.43205173903267,57.086917291893045
2024-08-28,31.33423599413329,56.09667865403214
2024-08-29,26.00842062639764,48.63961427804428
